Author,Date,Num Commits,Lines Added,Lines Deleted,Files Added,Files Deleted,Files Modified,First Commit Date UTC,Last Commit Date UTC
6,1/11/2023,1,68,23,0,0,9,01/11/2023 17:35:08,01/11/2023 17:35:08
6,1/12/2023,4,174,42,1,0,26,01/12/2023 00:21:02,01/12/2023 01:13:50
6,1/13/2023,1,379,152,2,1,27,01/13/2023 01:14:15,01/13/2023 01:14:15
6,1/14/2023,3,258,284,1,0,21,01/14/2023 00:12:21,01/14/2023 00:17:09
6,1/18/2023,4,195,90,0,0,29,01/18/2023 19:00:51,01/18/2023 22:08:15
6,1/19/2023,1,1,1,0,0,1,01/19/2023 00:03:29,01/19/2023 00:03:29
6,1/20/2023,3,433,229,1,0,11,01/20/2023 01:23:06,01/20/2023 01:23:50
6,1/24/2023,1,19,24,0,0,4,01/24/2023 03:05:55,01/24/2023 03:05:55
6,1/30/2023,1,304,299,2,2,20,01/30/2023 14:20:27,01/30/2023 14:20:27
6,2/4/2023,1,1555,1375,5,0,19,02/04/2023 07:16:54,02/04/2023 07:16:54
6,2/6/2023,1,27,203,0,1,5,02/06/2023 18:22:01,02/06/2023 18:22:01
6,2/8/2023,5,1352,1635,1,0,64,02/08/2023 00:48:09,02/08/2023 21:26:56
6,2/10/2023,1,88,33,0,0,7,02/10/2023 18:42:04,02/10/2023 18:42:04
6,2/14/2023,1,36,14,0,0,3,02/14/2023 03:29:05,02/14/2023 03:29:05
6,2/19/2023,1,1,1,0,0,1,02/19/2023 00:48:50,02/19/2023 00:48:50
6,2/21/2023,2,16,18,0,0,2,02/21/2023 19:56:22,02/21/2023 21:47:39
6,2/22/2023,2,1148,744,1,1,5,02/22/2023 17:10:58,02/22/2023 19:17:49
6,2/24/2023,1,106,102,0,0,16,02/24/2023 15:21:31,02/24/2023 15:21:31
6,3/9/2023,2,13,93,0,0,6,03/09/2023 01:24:49,03/09/2023 03:22:37
6,3/10/2023,1,5,17,0,0,3,03/10/2023 20:12:16,03/10/2023 20:12:16
6,3/11/2023,1,2,1,0,0,1,03/11/2023 09:12:08,03/11/2023 09:12:08
6,3/14/2023,2,476,233,3,1,11,03/14/2023 00:26:36,03/14/2023 00:28:53
6,3/15/2023,5,85,24,0,0,7,03/15/2023 01:09:34,03/15/2023 04:53:38
6,3/21/2023,1,16,2,0,0,2,03/21/2023 22:47:13,03/21/2023 22:47:13
6,3/22/2023,1,1,1,0,0,1,03/22/2023 17:57:09,03/22/2023 17:57:09
6,4/18/2023,1,50,22,0,0,16,04/18/2023 20:27:32,04/18/2023 20:27:32
6,2/16/2023,1,231,66,0,0,6,02/16/2023 23:23:41,02/16/2023 23:23:41
6,4/10/2023,1,112,68,0,0,12,04/10/2023 20:26:28,04/10/2023 20:26:28
6,4/12/2023,2,204,180,0,0,11,04/12/2023 21:52:41,04/12/2023 23:10:57
6,4/13/2023,2,182,254,0,2,20,04/13/2023 20:30:57,04/13/2023 23:07:55
6,4/22/2023,1,89,141,0,1,22,04/22/2023 00:17:40,04/22/2023 00:17:40
6,5/24/2023,1,1,1,0,0,1,05/24/2023 19:22:37,05/24/2023 19:22:37
6,5/11/2023,1,103,53,0,0,17,05/11/2023 21:27:51,05/11/2023 21:27:51
6,5/12/2023,3,301,157,1,0,24,05/12/2023 16:30:12,05/12/2023 20:02:00
6,5/16/2023,2,70,52,0,0,12,05/16/2023 20:27:05,05/16/2023 21:20:43
6,5/18/2023,1,124,116,1,0,11,05/18/2023 20:36:48,05/18/2023 20:36:48
6,5/19/2023,1,39,14,0,0,5,05/19/2023 19:02:23,05/19/2023 19:02:23
6,5/22/2023,6,115,257,0,1,32,05/22/2023 20:24:16,05/22/2023 22:36:11
6,5/26/2023,1,112,41,1,0,4,05/26/2023 19:56:38,05/26/2023 19:56:38
6,6/5/2023,1,1,0,0,0,1,06/05/2023 21:26:20,06/05/2023 21:26:20
6,6/9/2023,2,99,9,0,0,5,06/09/2023 02:06:44,06/09/2023 21:57:51
6,6/12/2023,3,306,358,0,3,43,06/12/2023 16:31:55,06/12/2023 23:57:27
6,6/13/2023,1,1,6,0,0,2,06/13/2023 01:58:28,06/13/2023 01:58:28
6,6/14/2023,1,128,44,0,0,7,06/14/2023 01:23:02,06/14/2023 01:23:02
6,6/15/2023,1,123,136,0,0,4,06/15/2023 21:38:34,06/15/2023 21:38:34
6,6/23/2023,1,2,2,0,0,2,06/23/2023 19:31:59,06/23/2023 19:31:59
6,7/10/2023,1,1069,552,0,1,33,07/10/2023 21:58:49,07/10/2023 21:58:49
6,7/11/2023,2,235,91,0,0,6,07/11/2023 21:42:08,07/11/2023 23:09:51
6,7/20/2023,1,166,163,0,2,14,07/20/2023 20:27:01,07/20/2023 20:27:01
6,7/27/2023,1,80,152,0,2,22,07/27/2023 00:34:36,07/27/2023 00:34:36
6,8/3/2023,1,1,1,0,0,1,08/03/2023 19:35:09,08/03/2023 19:35:09
6,8/4/2023,1,888,568,12,0,10,08/04/2023 22:03:23,08/04/2023 22:03:23
6,8/10/2023,1,464,463,0,0,22,08/10/2023 14:12:26,08/10/2023 14:12:26
6,8/15/2023,2,148,75,0,0,8,08/15/2023 02:08:06,08/15/2023 19:42:43
6,8/17/2023,2,771,230,2,0,23,08/17/2023 18:48:29,08/17/2023 20:01:37
6,8/22/2023,1,434,194,0,1,16,08/22/2023 18:22:25,08/22/2023 18:22:25
6,8/23/2023,2,123,8,1,0,6,08/23/2023 23:35:04,08/23/2023 23:40:32
6,8/24/2023,1,3,5,0,0,3,08/24/2023 15:46:52,08/24/2023 15:46:52
6,8/25/2023,3,414,293,1,0,22,08/25/2023 17:18:33,08/25/2023 21:19:12
6,8/26/2023,1,74,62,0,0,9,08/26/2023 18:03:10,08/26/2023 18:03:10
6,9/11/2023,1,56,77,0,0,12,09/11/2023 17:42:16,09/11/2023 17:42:16
6,9/13/2023,2,474,469,1,1,18,09/13/2023 00:28:25,09/13/2023 23:10:32
6,9/14/2023,2,72,117,0,1,31,09/14/2023 01:17:05,09/14/2023 02:25:02
6,9/18/2023,1,124,100,0,0,4,09/18/2023 22:27:19,09/18/2023 22:27:19
6,9/19/2023,2,441,423,0,1,81,09/19/2023 22:10:33,09/19/2023 22:55:39
6,9/21/2023,1,18,44,0,0,6,09/21/2023 02:15:14,09/21/2023 02:15:14
6,9/22/2023,1,324,263,0,0,24,09/22/2023 18:29:20,09/22/2023 18:29:20
6,10/12/2023,1,100,24,0,0,7,10/12/2023 01:32:53,10/12/2023 01:32:53
6,11/7/2023,3,1956,1977,2,1,21,11/07/2023 08:07:03,11/07/2023 22:45:53
6,11/12/2023,1,225,201,2,0,3,11/12/2023 05:15:28,11/12/2023 05:15:28
6,11/16/2023,1,38,9,0,0,3,11/16/2023 22:04:36,11/16/2023 22:04:36
6,10/16/2023,1,591,436,0,0,9,10/16/2023 16:09:27,10/16/2023 16:09:27
6,11/27/2023,1,1,1,0,0,1,11/27/2023 18:15:33,11/27/2023 18:15:33
6,11/28/2023,1,34,4,0,0,3,11/28/2023 00:36:19,11/28/2023 00:36:19
6,11/30/2023,1,2,2,0,0,2,11/30/2023 20:35:15,11/30/2023 20:35:15
6,12/4/2023,2,375,95,0,0,24,12/04/2023 22:14:22,12/04/2023 22:34:29
6,12/5/2023,1,200,166,0,0,5,12/05/2023 21:20:50,12/05/2023 21:20:50
6,1/3/2024,1,1364,1327,0,0,10,01/03/2024 13:41:41,01/03/2024 13:41:41
6,1/12/2024,1,1,1,0,0,1,01/12/2024 21:14:49,01/12/2024 21:14:49
6,2/27/2024,1,80,9,2,0,5,02/27/2024 00:52:19,02/27/2024 00:52:19
6,3/21/2024,1,4,4,0,0,4,03/21/2024 19:51:58,03/21/2024 19:51:58
6,3/26/2024,2,2287,8749,2,70,59,03/26/2024 18:18:12,03/26/2024 20:56:12
6,4/5/2024,1,10,7,0,0,2,04/05/2024 14:58:35,04/05/2024 14:58:35
6,4/7/2024,1,10,17,0,0,2,04/07/2024 23:43:34,04/07/2024 23:43:34
6,4/9/2024,1,13,6,0,0,5,04/09/2024 21:06:32,04/09/2024 21:06:32
6,4/11/2024,2,392,475,0,1,25,04/11/2024 19:22:19,04/11/2024 20:20:57
6,4/15/2024,1,18,23,0,0,1,04/15/2024 20:55:51,04/15/2024 20:55:51
6,4/16/2024,1,242,671,2,5,16,04/16/2024 23:11:43,04/16/2024 23:11:43
6,4/24/2024,1,47,65,0,0,8,04/24/2024 19:24:52,04/24/2024 19:24:52
6,4/26/2024,1,3,4,0,0,1,04/26/2024 19:02:34,04/26/2024 19:02:34
6,5/1/2024,1,84,50,0,0,14,05/01/2024 02:16:52,05/01/2024 02:16:52
6,5/10/2024,1,314,609,0,2,60,05/10/2024 20:29:10,05/10/2024 20:29:10
7,5/13/2019,1,171521,34,676,0,4,05/13/2019 22:52:48,05/13/2019 22:52:48
7,5/20/2019,1,121,0,3,0,1,05/20/2019 23:43:20,05/20/2019 23:43:20
7,2/9/2021,1,5,8,0,0,4,02/09/2021 19:43:33,02/09/2021 19:43:33
7,5/5/2023,2,4212,4108,13,0,65,05/05/2023 14:29:21,05/05/2023 14:29:59
7,5/22/2023,2,676,676,0,0,52,05/22/2023 08:09:36,05/22/2023 08:10:14
7,4/29/2024,1,52,13,0,0,13,04/29/2024 08:12:00,04/29/2024 08:12:00
7,5/1/2024,1,6,6,0,0,2,05/01/2024 08:11:09,05/01/2024 08:11:09
8,5/15/2019,4,146,2,4,0,5,05/15/2019 19:04:41,05/15/2019 22:55:21
8,5/16/2019,3,15,18,4,0,3,05/16/2019 20:01:31,05/16/2019 20:37:10
8,5/30/2019,1,2,0,0,0,1,05/30/2019 21:30:46,05/30/2019 21:30:46
8,6/6/2019,2,855,213,12,0,37,06/06/2019 23:00:21,06/06/2019 23:15:22
8,6/7/2019,1,2,1,0,0,1,06/07/2019 22:36:34,06/07/2019 22:36:34
8,6/11/2019,2,11,2,0,0,2,06/11/2019 00:24:26,06/11/2019 20:39:43
8,7/22/2019,1,98,3,1,0,2,07/22/2019 20:25:17,07/22/2019 20:25:17
8,7/23/2019,1,54,48,0,0,1,07/23/2019 20:01:31,07/23/2019 20:01:31
8,7/29/2019,2,12,17,0,0,2,07/29/2019 19:34:58,07/29/2019 22:36:44
8,8/8/2019,1,15,4,0,0,1,08/08/2019 20:09:05,08/08/2019 20:09:05
8,8/9/2019,1,31,61,0,0,1,08/09/2019 20:25:58,08/09/2019 20:25:58
8,8/22/2019,1,307,88,6,0,16,08/22/2019 20:31:16,08/22/2019 20:31:16
8,8/26/2019,1,90,92,0,0,12,08/26/2019 23:13:55,08/26/2019 23:13:55
8,8/29/2019,1,186,7,3,0,5,08/29/2019 23:53:13,08/29/2019 23:53:13
8,8/30/2019,2,141,53,2,0,16,08/30/2019 19:41:09,08/30/2019 20:27:18
8,9/4/2019,1,3,29,0,1,2,09/04/2019 21:59:58,09/04/2019 21:59:58
8,9/10/2019,2,9,6,0,0,6,09/10/2019 19:56:23,09/10/2019 22:50:15
8,9/12/2019,2,4230,180,45,0,40,09/12/2019 20:26:22,09/12/2019 22:00:47
8,9/18/2019,1,22,4,0,0,2,09/18/2019 23:39:40,09/18/2019 23:39:40
8,9/19/2019,1,310,228,2,0,1,09/19/2019 18:14:32,09/19/2019 18:14:32
8,9/25/2019,1,2,2,0,0,1,09/25/2019 22:36:24,09/25/2019 22:36:24
8,9/26/2019,1,0,1,0,1,0,09/26/2019 19:34:56,09/26/2019 19:34:56
8,10/3/2019,2,440,413,3,2,50,10/03/2019 17:26:40,10/03/2019 23:04:37
8,10/7/2019,1,6,6,0,0,5,10/07/2019 23:48:47,10/07/2019 23:48:47
8,10/9/2019,1,97,30,1,0,5,10/09/2019 23:54:10,10/09/2019 23:54:10
8,10/14/2019,1,11,0,0,0,1,10/14/2019 19:58:27,10/14/2019 19:58:27
8,10/16/2019,1,2,2,0,0,1,10/16/2019 20:41:49,10/16/2019 20:41:49
8,10/29/2019,1,207,43,1,0,2,10/29/2019 19:46:29,10/29/2019 19:46:29
8,11/2/2019,1,70,14,0,0,3,11/02/2019 18:11:40,11/02/2019 18:11:40
8,11/25/2019,1,182,57,2,0,5,11/25/2019 23:15:04,11/25/2019 23:15:04
8,11/27/2019,1,2,2,0,0,1,11/27/2019 22:39:40,11/27/2019 22:39:40
8,1/8/2020,1,201,76,1,0,8,01/08/2020 00:49:01,01/08/2020 00:49:01
8,1/23/2020,1,76,0,2,0,1,01/23/2020 21:46:46,01/23/2020 21:46:46
8,1/27/2020,1,34,71,0,2,7,01/27/2020 22:09:42,01/27/2020 22:09:42
8,2/3/2020,2,3,2,1,0,1,02/03/2020 22:04:02,02/03/2020 23:27:56
8,2/4/2020,2,6,1,0,0,2,02/04/2020 19:21:29,02/04/2020 19:21:51
8,1/31/2020,1,124,7,1,0,5,01/31/2020 22:20:30,01/31/2020 22:20:30
8,2/5/2020,2,44,3,0,0,3,02/05/2020 20:44:23,02/05/2020 23:22:43
8,2/10/2020,1,219,66,5,0,5,02/10/2020 21:52:39,02/10/2020 21:52:39
8,2/24/2020,1,4,0,0,0,1,02/24/2020 23:51:24,02/24/2020 23:51:24
8,2/29/2020,1,49,24,0,0,3,02/29/2020 00:15:59,02/29/2020 00:15:59
8,3/10/2020,1,147,105,0,0,10,03/10/2020 18:45:34,03/10/2020 18:45:34
8,3/13/2020,1,3,2,0,0,2,03/13/2020 23:09:17,03/13/2020 23:09:17
8,3/16/2020,2,641,95,13,0,12,03/16/2020 18:39:53,03/16/2020 23:38:05
8,3/18/2020,1,8,4,0,0,2,03/18/2020 22:19:16,03/18/2020 22:19:16
8,3/19/2020,5,52,85,0,0,6,03/19/2020 19:35:03,03/19/2020 22:26:02
8,3/24/2020,1,42,1,1,0,3,03/24/2020 23:57:20,03/24/2020 23:57:20
8,4/3/2020,1,5,5,0,0,4,04/03/2020 17:17:49,04/03/2020 17:17:49
8,4/16/2020,2,915,134,18,0,18,04/16/2020 21:58:35,04/16/2020 23:44:59
8,4/17/2020,2,46,9,0,0,3,04/17/2020 18:40:26,04/17/2020 18:40:50
8,4/20/2020,5,130,164,0,3,25,04/20/2020 17:48:34,04/20/2020 19:18:49
8,4/21/2020,4,43,128,0,3,21,04/21/2020 22:23:00,04/21/2020 22:39:05
8,4/22/2020,1,53,58,0,0,12,04/22/2020 22:32:36,04/22/2020 22:32:36
8,5/4/2020,2,274,209,1,2,31,05/04/2020 21:27:32,05/04/2020 23:38:11
8,5/5/2020,1,928,154,8,3,11,05/05/2020 23:37:00,05/05/2020 23:37:00
8,5/6/2020,4,15,4,0,0,4,05/06/2020 22:08:54,05/06/2020 23:37:27
8,5/8/2020,4,640,2867,1,17,30,05/08/2020 04:13:45,05/08/2020 23:44:21
8,5/9/2020,3,166,36,1,0,17,05/09/2020 00:07:16,05/09/2020 00:38:05
8,5/13/2020,1,755,72,2,0,9,05/13/2020 22:37:37,05/13/2020 22:37:37
8,5/14/2020,2,133,22,2,0,12,05/14/2020 20:40:46,05/14/2020 21:26:04
8,5/15/2020,5,530,47,3,0,14,05/15/2020 00:51:17,05/15/2020 23:35:59
8,5/16/2020,6,245,75,0,0,12,05/16/2020 00:00:50,05/16/2020 23:31:08
8,5/18/2020,2,185,111,0,0,8,05/18/2020 19:38:13,05/18/2020 22:46:16
8,5/19/2020,4,191,117,1,0,18,05/19/2020 00:06:34,05/19/2020 01:40:54
8,5/20/2020,1,110,20,0,0,3,05/20/2020 00:17:42,05/20/2020 00:17:42
8,5/21/2020,3,68,6,2,0,4,05/21/2020 19:37:01,05/21/2020 23:49:26
8,5/22/2020,1,62,47,0,0,10,05/22/2020 18:50:33,05/22/2020 18:50:33
8,5/28/2020,5,536,25,3,0,26,05/28/2020 16:55:52,05/28/2020 23:49:02
8,5/29/2020,6,121,25,2,0,7,05/29/2020 17:12:33,05/29/2020 21:34:36
8,6/1/2020,1,13,10,0,0,2,06/01/2020 21:25:43,06/01/2020 21:25:43
8,6/3/2020,1,2,0,0,0,1,06/03/2020 17:51:47,06/03/2020 17:51:47
8,6/5/2020,1,46,25,0,0,7,06/05/2020 21:47:42,06/05/2020 21:47:42
8,6/9/2020,2,57,4,1,0,3,06/09/2020 21:34:03,06/09/2020 21:36:10
8,6/10/2020,2,15,12,0,0,4,06/10/2020 02:14:00,06/10/2020 18:31:10
8,6/11/2020,1,107,50,2,0,20,06/11/2020 20:38:03,06/11/2020 20:38:03
8,6/12/2020,1,26,16,0,0,4,06/12/2020 00:13:32,06/12/2020 00:13:32
8,6/15/2020,4,746,298,2,0,24,06/15/2020 18:58:08,06/15/2020 22:24:39
8,6/16/2020,1,1,1,0,0,1,06/16/2020 01:17:03,06/16/2020 01:17:03
8,6/17/2020,1,91,26,2,0,1,06/17/2020 23:43:38,06/17/2020 23:43:38
8,6/22/2020,2,1,1,0,0,2,06/22/2020 20:42:47,06/22/2020 23:13:39
8,6/26/2020,2,227,11,5,0,14,06/26/2020 23:36:20,06/26/2020 23:48:10
8,6/27/2020,3,12005,287,2,0,34,06/27/2020 00:51:54,06/27/2020 02:47:25
8,6/29/2020,1,14,4,0,0,1,06/29/2020 20:14:02,06/29/2020 20:14:02
8,6/30/2020,1,7,3,0,0,1,06/30/2020 20:59:22,06/30/2020 20:59:22
8,7/2/2020,1,627,101,4,1,19,07/02/2020 23:30:51,07/02/2020 23:30:51
8,7/3/2020,4,535,203,18,0,46,07/03/2020 22:27:09,07/03/2020 23:51:41
8,7/4/2020,2,103,130,0,17,37,07/04/2020 01:17:55,07/04/2020 01:23:44
8,7/6/2020,1,26,0,0,0,1,07/06/2020 18:30:00,07/06/2020 18:30:00
8,7/8/2020,1,4,4,0,0,2,07/08/2020 17:56:23,07/08/2020 17:56:23
8,7/9/2020,1,10,6,0,0,2,07/09/2020 17:45:02,07/09/2020 17:45:02
8,7/10/2020,1,17,44,0,0,7,07/10/2020 18:26:56,07/10/2020 18:26:56
8,7/13/2020,1,2,2,0,0,2,07/13/2020 18:39:32,07/13/2020 18:39:32
8,7/15/2020,1,48,20,0,0,6,07/15/2020 20:51:05,07/15/2020 20:51:05
8,7/24/2020,1,3,3,0,0,1,07/24/2020 16:55:36,07/24/2020 16:55:36
8,7/31/2020,1,1622,1115,3,2,12,07/31/2020 21:59:53,07/31/2020 21:59:53
8,8/19/2020,3,6,6,0,0,5,08/19/2020 19:29:08,08/19/2020 19:30:49
8,8/27/2020,1,112,24,0,0,5,08/27/2020 22:29:49,08/27/2020 22:29:49
8,9/1/2020,1,2828,1677,22,5,36,09/01/2020 20:14:21,09/01/2020 20:14:21
8,9/2/2020,1,112,30,0,0,7,09/02/2020 18:52:48,09/02/2020 18:52:48
8,9/8/2020,1,42,33,0,0,1,09/08/2020 22:01:33,09/08/2020 22:01:33
8,9/9/2020,3,43,27,0,0,7,09/09/2020 18:14:56,09/09/2020 23:17:16
8,9/10/2020,2,53,58,0,0,19,09/10/2020 00:01:06,09/10/2020 19:35:14
8,9/11/2020,2,222,63,0,0,7,09/11/2020 17:57:36,09/11/2020 20:13:51
8,9/15/2020,2,169,127,2,0,8,09/15/2020 17:53:45,09/15/2020 19:20:04
8,10/1/2020,2,27,2,0,0,3,10/01/2020 22:05:09,10/01/2020 23:23:05
8,10/2/2020,1,0,12,0,0,1,10/02/2020 17:59:19,10/02/2020 17:59:19
8,10/8/2020,1,268,149,7,2,21,10/08/2020 21:27:23,10/08/2020 21:27:23
8,10/9/2020,1,1,1,0,0,1,10/09/2020 17:06:53,10/09/2020 17:06:53
8,10/14/2020,1,2,2,0,0,1,10/14/2020 22:21:46,10/14/2020 22:21:46
8,11/24/2020,2,169,73,0,0,52,11/24/2020 00:27:58,11/24/2020 18:44:24
8,11/26/2020,1,16,91,0,2,12,11/26/2020 03:17:03,11/26/2020 03:17:03
8,12/1/2020,1,4,2,0,0,2,12/01/2020 19:07:57,12/01/2020 19:07:57
8,12/3/2020,1,237,7,24,0,5,12/03/2020 02:50:59,12/03/2020 02:50:59
8,12/8/2020,3,31,4,0,0,6,12/08/2020 21:49:34,12/08/2020 22:53:51
8,1/8/2021,1,3,2,0,0,1,01/08/2021 00:55:42,01/08/2021 00:55:42
8,1/9/2021,1,46,2,1,0,3,01/09/2021 00:00:35,01/09/2021 00:00:35
8,1/16/2021,1,1033,48,7,0,21,01/16/2021 00:24:33,01/16/2021 00:24:33
8,1/21/2021,1,29,50,0,0,4,01/21/2021 18:45:30,01/21/2021 18:45:30
8,1/22/2021,3,108,38,0,0,10,01/22/2021 18:04:53,01/22/2021 22:59:11
8,1/26/2021,1,36,4,0,0,3,01/26/2021 04:14:42,01/26/2021 04:14:42
8,1/25/2021,1,39,26,0,0,4,01/25/2021 21:21:02,01/25/2021 21:21:02
8,1/29/2021,1,166,8,0,0,4,01/29/2021 00:12:56,01/29/2021 00:12:56
8,2/3/2021,1,977,7,13,0,11,02/03/2021 00:31:28,02/03/2021 00:31:28
8,2/5/2021,2,577,139,3,0,39,02/05/2021 00:01:21,02/05/2021 23:12:21
8,2/6/2021,1,678,183,0,0,13,02/06/2021 02:17:50,02/06/2021 02:17:50
8,2/11/2021,1,108,23,0,0,2,02/11/2021 21:00:59,02/11/2021 21:00:59
8,2/15/2021,2,37724,3021,25,1,51,02/15/2021 00:06:07,02/15/2021 04:06:54
8,2/16/2021,1,452,16,2,0,6,02/16/2021 23:05:07,02/16/2021 23:05:07
8,2/18/2021,3,453,336,2,1,51,02/18/2021 01:47:01,02/18/2021 18:54:14
8,2/19/2021,4,92,16,0,0,11,02/19/2021 00:10:05,02/19/2021 23:28:14
8,2/22/2021,1,64,22,0,0,6,02/22/2021 21:45:37,02/22/2021 21:45:37
8,2/23/2021,3,189,52,1,0,10,02/23/2021 02:04:01,02/23/2021 19:58:46
8,2/25/2021,3,90,52,0,0,7,02/25/2021 17:41:54,02/25/2021 19:25:09
8,2/26/2021,1,101,70,0,1,6,02/26/2021 04:42:15,02/26/2021 04:42:15
8,2/24/2021,2,550,220,3,0,9,02/24/2021 00:02:30,02/24/2021 00:43:36
8,3/4/2021,3,1960,1284,0,0,17,03/04/2021 18:24:19,03/04/2021 21:47:12
8,3/5/2021,2,70,41,0,0,8,03/05/2021 00:10:47,03/05/2021 20:18:47
8,3/8/2021,2,6081,20352,37,19,89,03/08/2021 18:16:03,03/08/2021 22:27:43
8,3/9/2021,3,47,23,0,0,6,03/09/2021 00:17:10,03/09/2021 17:50:52
8,3/11/2021,2,14,1,0,0,3,03/11/2021 02:05:11,03/11/2021 21:29:04
8,3/12/2021,3,746,253,6,1,26,03/12/2021 00:46:10,03/12/2021 17:10:38
8,3/13/2021,1,2585,45,14,1,5,03/13/2021 01:45:30,03/13/2021 01:45:30
8,3/16/2021,1,177,24,0,0,5,03/16/2021 17:14:35,03/16/2021 17:14:35
8,3/19/2021,3,410,201,0,0,13,03/19/2021 16:57:33,03/19/2021 17:41:06
8,3/22/2021,1,103,4,2,0,4,03/22/2021 17:24:07,03/22/2021 17:24:07
8,3/23/2021,1,431,199,0,0,9,03/23/2021 21:06:27,03/23/2021 21:06:27
8,3/24/2021,2,40,9,0,0,4,03/24/2021 02:56:43,03/24/2021 19:25:41
8,3/26/2021,3,67,21,0,0,6,03/26/2021 01:05:46,03/26/2021 18:23:44
8,3/29/2021,2,82,166,0,0,4,03/29/2021 17:06:42,03/29/2021 21:50:19
8,3/30/2021,2,820,664,0,0,13,03/30/2021 01:57:03,03/30/2021 19:27:40
8,3/31/2021,1,1,1,0,0,1,03/31/2021 14:49:53,03/31/2021 14:49:53
8,4/1/2021,1,33,2,0,0,2,04/01/2021 02:29:28,04/01/2021 02:29:28
8,4/6/2021,1,262,133,0,0,15,04/06/2021 21:04:09,04/06/2021 21:04:09
8,4/9/2021,2,127,77,0,0,17,04/09/2021 21:24:24,04/09/2021 21:35:01
8,4/15/2021,2,41,9,0,0,6,04/15/2021 19:17:25,04/15/2021 23:59:45
8,4/20/2021,2,46,28,0,0,3,04/20/2021 18:23:51,04/20/2021 18:24:04
8,4/21/2021,1,216,14,0,0,7,04/21/2021 08:37:33,04/21/2021 08:37:33
8,4/22/2021,2,1331,673,2,0,20,04/22/2021 16:50:13,04/22/2021 21:56:48
8,4/23/2021,1,192,600,0,1,16,04/23/2021 20:29:22,04/23/2021 20:29:22
8,4/24/2021,1,8,2,0,0,2,04/24/2021 19:13:54,04/24/2021 19:13:54
8,4/26/2021,2,164,40,1,0,10,04/26/2021 18:08:47,04/26/2021 22:57:09
8,4/27/2021,2,57,50,0,0,8,04/27/2021 16:41:45,04/27/2021 21:29:05
8,5/12/2021,3,40,13,0,0,7,05/12/2021 21:18:07,05/12/2021 22:39:52
8,5/18/2021,1,58,0,2,0,2,05/18/2021 22:26:17,05/18/2021 22:26:17
8,5/19/2021,2,15,3,0,0,4,05/19/2021 20:09:31,05/19/2021 20:20:09
8,5/24/2021,1,987,738,0,1,18,05/24/2021 19:26:52,05/24/2021 19:26:52
8,5/25/2021,5,620,267,1,0,33,05/25/2021 16:09:11,05/25/2021 20:31:15
8,5/27/2021,3,769,656,0,0,21,05/27/2021 15:49:57,05/27/2021 23:36:09
8,6/2/2021,2,1365,981,1,0,23,06/02/2021 20:47:21,06/02/2021 22:49:21
8,6/3/2021,1,116,187,0,0,6,06/03/2021 18:26:34,06/03/2021 18:26:34
8,6/4/2021,1,70,40,0,0,5,06/04/2021 19:11:28,06/04/2021 19:11:28
8,6/7/2021,2,7,20,0,0,4,06/07/2021 16:23:49,06/07/2021 20:37:13
8,6/9/2021,3,2838,2357,0,3,21,06/09/2021 17:20:02,06/09/2021 22:12:56
8,6/10/2021,1,42,33,0,1,9,06/10/2021 02:00:26,06/10/2021 02:00:26
8,6/15/2021,1,5,1,0,0,1,06/15/2021 17:51:59,06/15/2021 17:51:59
8,6/18/2021,1,119,10,4,0,3,06/18/2021 19:03:09,06/18/2021 19:03:09
8,6/17/2021,1,179,14,2,0,6,06/17/2021 22:18:09,06/17/2021 22:18:09
8,6/24/2021,2,949,691,10,1,26,06/24/2021 18:19:29,06/24/2021 23:33:04
8,6/25/2021,2,26,12,0,0,5,06/25/2021 10:18:13,06/25/2021 19:27:44
8,6/29/2021,1,1,0,0,0,1,06/29/2021 21:22:43,06/29/2021 21:22:43
8,6/30/2021,2,17,8,0,0,3,06/30/2021 18:57:21,06/30/2021 19:18:38
8,6/28/2021,1,102,150,1,2,13,06/28/2021 21:09:45,06/28/2021 21:09:45
8,7/7/2021,2,37,75,1,0,12,07/07/2021 00:58:13,07/07/2021 03:13:16
8,7/19/2021,1,2,2,0,0,1,07/19/2021 21:09:25,07/19/2021 21:09:25
8,7/30/2021,3,45,57,0,0,3,07/30/2021 00:05:56,07/30/2021 23:13:33
8,7/22/2021,1,407,38,6,0,8,07/22/2021 23:14:09,07/22/2021 23:14:09
8,7/29/2021,2,139,180,0,2,13,07/29/2021 18:24:20,07/29/2021 20:12:13
8,8/2/2021,1,1355,503,3,0,11,08/02/2021 22:17:15,08/02/2021 22:17:15
8,8/4/2021,1,23,0,0,0,3,08/04/2021 19:28:31,08/04/2021 19:28:31
8,8/12/2021,1,8,8,0,0,4,08/12/2021 18:44:22,08/12/2021 18:44:22
8,9/9/2021,4,797,319,0,0,15,09/09/2021 17:31:57,09/09/2021 22:03:10
8,9/12/2021,1,198,445,2,8,10,09/12/2021 07:03:44,09/12/2021 07:03:44
8,9/13/2021,1,2,2,0,0,2,09/13/2021 18:07:10,09/13/2021 18:07:10
8,9/14/2021,3,1775,741,25,1,59,09/14/2021 20:09:13,09/14/2021 22:31:35
8,9/15/2021,1,60,8,0,0,5,09/15/2021 15:27:11,09/15/2021 15:27:11
8,9/27/2021,1,8,8,0,0,1,09/27/2021 20:41:27,09/27/2021 20:41:27
