Commit Sha,File Sha,Lines,Path,Path1,Path2,Path3,Extension
e4a102a4fca720931620f16b8471901b4786cc70,5754e16f113009fdc6e9d2b39843fc7722fbed7c,13,docs/polyglot-with-jupyter.md,docs,polyglot-with-jupyter.md,,.md
e4a102a4fca720931620f16b8471901b4786cc70,7c5ee7e688694adf3646f3d6c0164f1679f932ed,53,docs/small-factor-devices.md,docs,small-factor-devices.md,,.md
e4a102a4fca720931620f16b8471901b4786cc70,5aea8986bdd368114bf47e5d9c1c149fe28fb399,142,docs/variable-sharing.md,docs,variable-sharing.md,,.md
e4a102a4fca720931620f16b8471901b4786cc70,0587c85f532e2a4cfcabbc495a7cb30e04f236ab,72,docs/working-with-data.md,docs,working-with-data.md,,.md
e4a102a4fca720931620f16b8471901b4786cc70,7708ede2d64014e6c060602f1ed22abecd137e7d,3,docs/working-with-html.md,docs,working-with-html.md,,.md
e4a102a4fca720931620f16b8471901b4786cc70,f62a202b69bfaa71798a550b5f4daa8f6b37ed67,60,eng/AfterSolutionBuild.targets,eng,AfterSolutionBuild.targets,,.targets
e4a102a4fca720931620f16b8471901b4786cc70,b15ea8b1b27c9811019479a8b22ceecb62f63f05,2,eng/CIBuild.cmd,eng,CIBuild.cmd,,.cmd
e4a102a4fca720931620f16b8471901b4786cc70,2e4eecae6473d2aed67e6da9aab3d74ba52e2a31,133,eng/DownLoadSqlToolsServiceLayerPackage.ps1,eng,DownLoadSqlToolsServiceLayerPackage.ps1,,.ps1
e4a102a4fca720931620f16b8471901b4786cc70,18483e92a088f90cc3ca0d72ca3c7160fe671689,5,eng/Publishing.props,eng,Publishing.props,,.props
e4a102a4fca720931620f16b8471901b4786cc70,8af951d93b7702cfbdabb41b22c43024ba3c8f1a,8,eng/SignCheckExclusionsFile.txt,eng,SignCheckExclusionsFile.txt,,.txt
e4a102a4fca720931620f16b8471901b4786cc70,8c18391d56809ccf704068f3b042d701ed151414,112,eng/Signing.props,eng,Signing.props,,.props
e4a102a4fca720931620f16b8471901b4786cc70,b21812b2a06cfa96ce89f3e575912100eedfa6e0,11,eng/Version.Details.xml,eng,Version.Details.xml,,.xml
e4a102a4fca720931620f16b8471901b4786cc70,51b8134ed550af741708064e9c57dd091e1cddd0,35,eng/Versions.props,eng,Versions.props,,.props
e4a102a4fca720931620f16b8471901b4786cc70,70e7bf8de69efe3a2b714f45aaf12f5cdd714aa4,79,eng/build.ps1,eng,build.ps1,,.ps1
e4a102a4fca720931620f16b8471901b4786cc70,02557d38576e79f50beed8caf6aa2ae1fca0f184,72,eng/build.sh,eng,build.sh,,.sh
e4a102a4fca720931620f16b8471901b4786cc70,b90eb50ed32a1663c7f8c952205eea2289775418,21,eng/cibuild.sh,eng,cibuild.sh,,.sh
e4a102a4fca720931620f16b8471901b4786cc70,245a17cd1a39b7dfdbfb587a4d281eac68cbda61,13,eng/policheck_exclusions.xml,eng,policheck_exclusions.xml,,.xml
e4a102a4fca720931620f16b8471901b4786cc70,2943f001839c2117ca48bdf297f055267941837f,660,images/LanguagePicker.png,images,LanguagePicker.png,,.png
e4a102a4fca720931620f16b8471901b4786cc70,ca576c9327d5f894e08767b21c690fac6c229133,4033,images/MermaidExample.gif,images,MermaidExample.gif,,.gif
e4a102a4fca720931620f16b8471901b4786cc70,c67cd89d1f021977e2d9321ea98fe5d73b97df10,10803,images/RunningCodeExample.gif,images,RunningCodeExample.gif,,.gif
e4a102a4fca720931620f16b8471901b4786cc70,0a93296d530a624bf61ef5d769a2599f100a357e,100224,images/SQLJavaScript.gif,images,SQLJavaScript.gif,,.gif
e4a102a4fca720931620f16b8471901b4786cc70,62c2e9868b107faf5b363f6527c5876bdf060b0b,21629,images/VariableSharingExample.gif,images,VariableSharingExample.gif,,.gif
e4a102a4fca720931620f16b8471901b4786cc70,88eaa312fd71d9664fcaa0a9f608217dd9eeb273,564,images/connect-to-python.png,images,connect-to-python.png,,.png
e4a102a4fca720931620f16b8471901b4786cc70,df0f2c18bc4543fa0c14fc7e8630cf1b2080fc7e,3262,images/variable-sharing-with-variables-view.gif,images,variable-sharing-with-variables-view.gif,,.gif
e4a102a4fca720931620f16b8471901b4786cc70,69154498c66fd46964d5b4bb18a15b1780f4205f,2,samples/.gitignore,samples,.gitignore,,.gitignore
e4a102a4fca720931620f16b8471901b4786cc70,2ae4de442ab71382a828ce4e25a099cdc95ca7fb,11,samples/readme.md,samples,readme.md,,.md
e4a102a4fca720931620f16b8471901b4786cc70,82da853bd342c1f2a7ea1be3bef777acab2b684d,29,src/ensure-symlinks.ps1,src,ensure-symlinks.ps1,,.ps1
e4a102a4fca720931620f16b8471901b4786cc70,265680b630a6195eca6d380505e70dcc0a156aad,40,tools/setup-raspbian-jupyter.sh,tools,setup-raspbian-jupyter.sh,,.sh
e4a102a4fca720931620f16b8471901b4786cc70,da10a604475798473407dde6dbed13bfe29af56b,77,tools/setup-raspbian.sh,tools,setup-raspbian.sh,,.sh
e4a102a4fca720931620f16b8471901b4786cc70,345969e90deb5f5fe99c3bacf8110ab7cf814c08,42,.github/ISSUE_TEMPLATE/Annoucement_Template.md,.github,ISSUE_TEMPLATE,Annoucement_Template.md,.md
e4a102a4fca720931620f16b8471901b4786cc70,6a96ffedfb1b808ea9f79cedd461bf532872ed5e,39,.github/ISSUE_TEMPLATE/bug_report.md,.github,ISSUE_TEMPLATE,bug_report.md,.md
e4a102a4fca720931620f16b8471901b4786cc70,234ef25466ce5974a3e4464bc80adefac7c2b9f7,17,.github/ISSUE_TEMPLATE/feature_request.md,.github,ISSUE_TEMPLATE,feature_request.md,.md
