Author,Date,Num Commits,Lines Added,Lines Deleted,Files Added,Files Deleted,Files Modified,First Commit Date UTC,Last Commit Date UTC
25,5/25/2018,1,61,8,0,0,4,05/25/2018 23:04:07,05/25/2018 23:04:07
25,5/28/2018,1,1917,520,2,0,24,05/28/2018 15:43:13,05/28/2018 15:43:13
25,5/31/2018,1,2,6456,0,1,8,05/31/2018 21:14:25,05/31/2018 21:14:25
25,6/4/2018,1,1,2,0,0,1,06/04/2018 22:55:34,06/04/2018 22:55:34
25,6/5/2018,1,2,2,0,0,1,06/05/2018 17:31:36,06/05/2018 17:31:36
25,6/6/2018,1,5446,3347,5,0,15,06/06/2018 18:50:08,06/06/2018 18:50:08
25,6/21/2018,1,2,0,0,0,1,06/21/2018 08:27:38,06/21/2018 08:27:38
25,6/26/2018,2,72915,52,105,0,12,06/26/2018 20:50:34,06/26/2018 23:52:17
25,6/27/2018,2,0,51,0,0,3,06/27/2018 00:10:40,06/27/2018 19:17:39
25,7/2/2018,2,7589,4890,1,0,21,07/02/2018 20:51:32,07/02/2018 22:16:37
25,7/23/2018,1,1518,735,4,1,8,07/23/2018 16:33:55,07/23/2018 16:33:55
25,8/1/2018,1,5154,4,20,0,15,08/01/2018 18:16:23,08/01/2018 18:16:23
25,8/3/2018,1,20,32,0,0,7,08/03/2018 02:00:38,08/03/2018 02:00:38
25,8/8/2018,2,51,48,0,0,8,08/08/2018 17:07:58,08/08/2018 17:15:04
25,8/27/2018,1,90,16,0,0,4,08/27/2018 17:47:08,08/27/2018 17:47:08
25,8/28/2018,1,54,0,5,0,1,08/28/2018 03:02:06,08/28/2018 03:02:06
25,9/3/2018,1,126,0,11,0,2,09/03/2018 21:16:22,09/03/2018 21:16:22
25,9/5/2018,1,0,0,0,0,1,09/05/2018 06:22:38,09/05/2018 06:22:38
25,9/19/2018,1,4038,8134,6,8,250,09/19/2018 20:20:19,09/19/2018 20:20:19
25,9/21/2018,1,1,0,0,0,1,09/21/2018 18:51:19,09/21/2018 18:51:19
25,10/2/2018,1,31105,11,82,0,19,10/02/2018 23:57:30,10/02/2018 23:57:30
25,10/20/2018,1,1,1,0,0,1,10/20/2018 20:06:00,10/20/2018 20:06:00
25,11/28/2018,1,1322,99,3,0,16,11/28/2018 00:02:55,11/28/2018 00:02:55
25,12/3/2018,1,245,18,0,0,7,12/03/2018 18:53:30,12/03/2018 18:53:30
25,12/23/2018,1,8295,8714,0,0,923,12/23/2018 18:53:15,12/23/2018 18:53:15
25,12/24/2018,1,7,7,0,0,3,12/24/2018 07:39:20,12/24/2018 07:39:20
25,12/25/2018,1,1354,1898,2,0,680,12/25/2018 08:04:04,12/25/2018 08:04:04
25,1/4/2019,1,1788,846,0,1,1,01/04/2019 22:04:39,01/04/2019 22:04:39
25,1/5/2019,2,42,1137,0,8,4,01/05/2019 01:36:12,01/05/2019 02:08:36
25,1/7/2019,1,64,28943,0,35,42,01/07/2019 05:54:13,01/07/2019 05:54:13
25,1/23/2019,2,105,3,3,0,6,01/23/2019 21:55:44,01/23/2019 22:07:24
25,1/24/2019,4,13,6,0,0,5,01/24/2019 01:29:44,01/24/2019 05:32:25
25,1/28/2019,1,6,2,0,0,2,01/28/2019 07:58:15,01/28/2019 07:58:15
25,1/29/2019,2,4,2,0,0,3,01/29/2019 05:20:07,01/29/2019 23:56:33
25,2/11/2019,1,1385,1147,1,0,31,02/11/2019 17:16:50,02/11/2019 17:16:50
25,2/16/2019,2,143,125,2,0,22,02/16/2019 00:51:44,02/16/2019 06:03:46
25,2/19/2019,5,516,580,0,1,119,02/19/2019 01:11:59,02/19/2019 22:58:08
25,2/20/2019,5,4014,4105,0,1,63,02/20/2019 01:05:22,02/20/2019 23:29:20
25,2/21/2019,1,4,1,0,0,1,02/21/2019 18:33:47,02/21/2019 18:33:47
25,2/23/2019,1,1,240,0,1,8,02/23/2019 22:10:53,02/23/2019 22:10:53
25,2/25/2019,1,16,57,0,0,54,02/25/2019 23:09:44,02/25/2019 23:09:44
25,2/26/2019,2,140,140,0,0,9,02/26/2019 18:48:04,02/26/2019 19:28:05
25,2/27/2019,2,311,296,0,0,61,02/27/2019 00:31:42,02/27/2019 22:34:45
25,2/28/2019,1,25,3,2,0,7,02/28/2019 00:11:39,02/28/2019 00:11:39
25,3/2/2019,1,2,2,0,0,1,03/02/2019 15:14:21,03/02/2019 15:14:21
25,3/3/2019,1,81,68,0,0,43,03/03/2019 23:28:35,03/03/2019 23:28:35
25,3/11/2019,1,4,4,0,0,1,03/11/2019 21:02:18,03/11/2019 21:02:18
25,3/14/2019,1,22,10,0,0,13,03/14/2019 17:59:42,03/14/2019 17:59:42
25,3/18/2019,1,12,2,0,0,2,03/18/2019 17:12:21,03/18/2019 17:12:21
25,3/19/2019,2,205,79,4,0,17,03/19/2019 01:01:57,03/19/2019 21:54:08
25,3/22/2019,4,30,5,0,0,9,03/22/2019 21:10:31,03/22/2019 21:25:10
25,3/25/2019,1,112,103,1,0,1,03/25/2019 22:22:23,03/25/2019 22:22:23
25,3/26/2019,2,56,5,1,0,5,03/26/2019 00:56:22,03/26/2019 01:03:43
25,3/28/2019,1,2,2,0,0,1,03/28/2019 23:48:56,03/28/2019 23:48:56
25,4/2/2019,1,155,194,0,1,24,04/02/2019 02:38:00,04/02/2019 02:38:00
25,4/3/2019,1,272,3,0,0,3,04/03/2019 17:00:53,04/03/2019 17:00:53
25,4/5/2019,2,12,12,0,0,12,04/05/2019 17:00:51,04/05/2019 21:27:32
25,4/8/2019,2,22,2,0,0,4,04/08/2019 16:35:09,04/08/2019 19:11:06
25,4/9/2019,4,430,259,0,0,109,04/09/2019 17:38:49,04/09/2019 23:02:16
25,4/11/2019,7,2343,232,10,0,24,04/11/2019 00:23:46,04/11/2019 22:53:11
25,4/12/2019,1,2,2,0,0,1,04/12/2019 00:41:59,04/12/2019 00:41:59
25,4/16/2019,1,172,93,0,0,5,04/16/2019 18:20:31,04/16/2019 18:20:31
25,4/17/2019,4,303,100,2,0,9,04/17/2019 00:09:40,04/17/2019 20:51:09
25,4/19/2019,7,234,35,2,0,18,04/19/2019 20:23:09,04/19/2019 23:47:30
25,4/20/2019,11,332,79,4,0,26,04/20/2019 00:01:00,04/20/2019 23:50:19
25,4/21/2019,5,286,58,3,0,13,04/21/2019 17:54:22,04/21/2019 20:04:00
25,4/22/2019,4,44,253,0,3,10,04/22/2019 00:37:21,04/22/2019 05:16:31
25,4/23/2019,4,33,25,0,0,15,04/23/2019 17:39:19,04/23/2019 18:34:25
25,4/24/2019,5,64,60,0,0,25,04/24/2019 17:10:18,04/24/2019 23:01:37
25,4/25/2019,3,25,13,0,0,5,04/25/2019 01:38:44,04/25/2019 05:18:01
25,4/26/2019,1,15,3,2,0,2,04/26/2019 20:41:06,04/26/2019 20:41:06
25,4/29/2019,1,24,7,2,0,5,04/29/2019 20:57:14,04/29/2019 20:57:14
25,4/30/2019,1,140,92,0,0,4,04/30/2019 01:18:38,04/30/2019 01:18:38
25,5/1/2019,1,80,30,0,0,7,05/01/2019 21:04:01,05/01/2019 21:04:01
25,5/2/2019,1,11,9,0,0,3,05/02/2019 19:32:08,05/02/2019 19:32:08
25,5/15/2019,1,4,4,0,0,3,05/15/2019 04:46:21,05/15/2019 04:46:21
25,5/16/2019,1,169,120,2,0,6,05/16/2019 22:25:54,05/16/2019 22:25:54
25,5/22/2019,1,141,68,2,2,6,05/22/2019 21:46:48,05/22/2019 21:46:48
25,6/3/2019,2,2007,1217,4,0,8,06/03/2019 18:40:37,06/03/2019 21:41:27
25,6/4/2019,3,140,2,1,0,2,06/04/2019 20:59:38,06/04/2019 23:39:27
25,6/5/2019,2,8,8,0,0,2,06/05/2019 00:06:14,06/05/2019 00:51:14
25,6/12/2019,1,1,1,0,0,1,06/12/2019 15:58:31,06/12/2019 15:58:31
25,6/13/2019,1,8,37,0,0,1,06/13/2019 16:28:59,06/13/2019 16:28:59
25,6/18/2019,1,16,10,0,0,2,06/18/2019 17:24:25,06/18/2019 17:24:25
25,7/1/2019,4,3226,1810,4,1,36,07/01/2019 12:29:32,07/01/2019 23:36:16
25,7/2/2019,2,63,63,0,0,10,07/02/2019 01:07:11,07/02/2019 20:46:19
25,7/3/2019,1,84,0,1,0,0,07/03/2019 05:39:12,07/03/2019 05:39:12
25,7/9/2019,1,10,10,0,0,4,07/09/2019 23:24:30,07/09/2019 23:24:30
25,8/3/2019,1,1,1,0,0,1,08/03/2019 14:46:22,08/03/2019 14:46:22
25,8/6/2019,5,3951,4836,13,5,17,08/06/2019 07:14:16,08/06/2019 11:37:57
25,8/23/2019,1,13618,88,124,0,11,08/23/2019 16:57:11,08/23/2019 16:57:11
25,8/30/2019,1,2012,1011,2,3,8,08/30/2019 00:59:57,08/30/2019 00:59:57
25,9/2/2019,1,2,2,0,0,1,09/02/2019 18:26:24,09/02/2019 18:26:24
25,9/28/2019,1,2,2,0,0,1,09/28/2019 02:51:20,09/28/2019 02:51:20
25,10/3/2019,4,102,5,1,0,4,10/03/2019 04:34:44,10/03/2019 22:09:47
25,10/8/2019,1,66,28,0,0,2,10/08/2019 02:56:11,10/08/2019 02:56:11
25,10/9/2019,1,58,0,1,0,0,10/09/2019 21:07:30,10/09/2019 21:07:30
25,10/24/2019,1,6,3,0,0,1,10/24/2019 18:36:28,10/24/2019 18:36:28
25,10/25/2019,2,1647,1773,1,1,20,10/25/2019 18:04:01,10/25/2019 21:56:33
25,10/27/2019,1,3,0,0,0,1,10/27/2019 06:47:26,10/27/2019 06:47:26
25,10/29/2019,2,1291,899,0,2,108,10/29/2019 11:18:16,10/29/2019 20:42:28
25,10/30/2019,1,2,0,0,0,2,10/30/2019 05:23:43,10/30/2019 05:23:43
25,11/1/2019,1,0,3,0,0,1,11/01/2019 22:02:03,11/01/2019 22:02:03
25,11/4/2019,1,23,3,0,0,1,11/04/2019 23:53:53,11/04/2019 23:53:53
25,11/5/2019,1,4,4,0,0,1,11/05/2019 06:39:01,11/05/2019 06:39:01
25,11/6/2019,1,0,1,0,0,1,11/06/2019 16:08:43,11/06/2019 16:08:43
25,11/7/2019,1,12,12,0,0,3,11/07/2019 19:34:28,11/07/2019 19:34:28
25,11/21/2019,1,124,0,0,0,5,11/21/2019 05:22:18,11/21/2019 05:22:18
25,12/6/2019,1,281,48,2,0,11,12/06/2019 23:54:15,12/06/2019 23:54:15
25,12/17/2019,1,399,483,0,0,6,12/17/2019 17:56:51,12/17/2019 17:56:51
25,12/26/2019,1,2,2,0,0,1,12/26/2019 21:56:45,12/26/2019 21:56:45
25,1/1/2020,3,188,2,2,0,2,01/01/2020 01:21:21,01/01/2020 03:58:07
26,5/15/2018,1,400,2,3,0,4,05/15/2018 00:26:16,05/15/2018 00:26:16
26,5/16/2018,1,46,9,0,0,3,05/16/2018 21:49:40,05/16/2018 21:49:40
26,5/21/2018,1,88,2,0,0,4,05/21/2018 16:47:56,05/21/2018 16:47:56
26,5/23/2018,1,68,17,0,0,6,05/23/2018 23:22:12,05/23/2018 23:22:12
26,5/24/2018,2,132,10,1,0,3,05/24/2018 20:16:21,05/24/2018 22:53:55
26,5/29/2018,1,146,293,0,0,1,05/29/2018 18:54:02,05/29/2018 18:54:02
26,5/30/2018,2,96,54,0,0,15,05/30/2018 17:07:27,05/30/2018 23:09:01
26,5/31/2018,3,76,37,1,0,8,05/31/2018 18:24:08,05/31/2018 22:51:34
26,6/5/2018,1,65,3,0,0,2,06/05/2018 23:40:29,06/05/2018 23:40:29
26,6/6/2018,1,197,7,2,0,4,06/06/2018 19:49:37,06/06/2018 19:49:37
26,6/8/2018,1,0,3,0,0,1,06/08/2018 17:45:01,06/08/2018 17:45:01
26,6/9/2018,1,36,295,0,0,4,06/09/2018 02:37:46,06/09/2018 02:37:46
26,6/11/2018,1,30,3,0,0,3,06/11/2018 18:01:37,06/11/2018 18:01:37
26,6/12/2018,1,978,1011,2,0,10,06/12/2018 17:20:33,06/12/2018 17:20:33
26,6/13/2018,1,0,3,0,0,3,06/13/2018 19:37:51,06/13/2018 19:37:51
26,6/20/2018,1,125,12,1,0,3,06/20/2018 20:43:49,06/20/2018 20:43:49
26,6/27/2018,1,19405,10044,66,0,7,06/27/2018 00:04:12,06/27/2018 00:04:12
26,7/2/2018,2,161,98,0,0,17,07/02/2018 22:59:29,07/02/2018 23:15:31
26,7/3/2018,2,158,178,0,0,27,07/03/2018 16:39:50,07/03/2018 22:29:42
26,7/23/2018,1,804,211,0,0,6,07/23/2018 22:45:08,07/23/2018 22:45:08
26,7/26/2018,1,45,2,0,0,4,07/26/2018 19:13:28,07/26/2018 19:13:28
26,7/30/2018,1,3,3,0,0,3,07/30/2018 22:10:58,07/30/2018 22:10:58
26,7/31/2018,2,4920,126,16,0,15,07/31/2018 00:41:52,07/31/2018 18:39:45
26,8/17/2018,1,1143,6,16,0,2,08/17/2018 00:01:54,08/17/2018 00:01:54
26,8/20/2018,1,336,0,7,0,0,08/20/2018 19:52:09,08/20/2018 19:52:09
26,8/27/2018,1,537,110,1,0,6,08/27/2018 20:24:33,08/27/2018 20:24:33
26,8/30/2018,1,93,26,0,0,6,08/30/2018 04:21:09,08/30/2018 04:21:09
26,9/4/2018,1,1058,481,4,0,22,09/04/2018 17:10:12,09/04/2018 17:10:12
26,9/6/2018,1,92,0,0,0,1,09/06/2018 17:15:28,09/06/2018 17:15:28
26,9/7/2018,1,630,374,1,0,8,09/07/2018 19:53:56,09/07/2018 19:53:56
26,9/12/2018,1,1791,705,2,0,7,09/12/2018 02:02:06,09/12/2018 02:02:06
26,9/15/2018,1,66,59,0,0,12,09/15/2018 00:42:11,09/15/2018 00:42:11
26,9/18/2018,1,743,160,3,0,11,09/18/2018 04:58:09,09/18/2018 04:58:09
26,9/19/2018,1,913,535,3,0,9,09/19/2018 02:39:24,09/19/2018 02:39:24
26,9/20/2018,1,582,342,1,0,7,09/20/2018 23:02:23,09/20/2018 23:02:23
26,9/27/2018,1,1,1,0,0,1,09/27/2018 00:19:36,09/27/2018 00:19:36
26,9/28/2018,1,59,38,0,0,4,09/28/2018 16:22:22,09/28/2018 16:22:22
26,9/30/2018,1,4,3,0,0,1,09/30/2018 18:40:17,09/30/2018 18:40:17
26,10/1/2018,1,47,23,0,0,9,10/01/2018 17:30:09,10/01/2018 17:30:09
26,10/3/2018,1,635,267,3,0,6,10/03/2018 04:53:15,10/03/2018 04:53:15
26,10/5/2018,1,654,333,3,0,4,10/05/2018 04:43:43,10/05/2018 04:43:43
26,10/8/2018,1,39,347,0,0,125,10/08/2018 16:58:55,10/08/2018 16:58:55
26,10/12/2018,1,271,194,0,0,27,10/12/2018 04:42:29,10/12/2018 04:42:29
26,10/18/2018,1,761,603,2,0,18,10/18/2018 21:14:27,10/18/2018 21:14:27
26,10/23/2018,2,1114,918,2,0,19,10/23/2018 03:49:16,10/23/2018 05:24:51
26,10/26/2018,1,8,7,0,0,1,10/26/2018 02:51:35,10/26/2018 02:51:35
26,10/31/2018,1,1187,3454,5,4,20,10/31/2018 04:52:36,10/31/2018 04:52:36
26,11/14/2018,1,1,1,0,0,1,11/14/2018 20:48:42,11/14/2018 20:48:42
26,11/15/2018,1,1259,774,4,1,11,11/15/2018 01:19:16,11/15/2018 01:19:16
26,11/16/2018,1,836,624,1,0,23,11/16/2018 23:30:32,11/16/2018 23:30:32
26,11/17/2018,1,268,229,0,0,9,11/17/2018 00:14:15,11/17/2018 00:14:15
26,11/19/2018,1,317,410,1,0,29,11/19/2018 23:32:06,11/19/2018 23:32:06
26,11/21/2018,1,36,51,1,2,2,11/21/2018 19:23:44,11/21/2018 19:23:44
26,11/26/2018,2,989,861,0,1,57,11/26/2018 19:29:39,11/26/2018 23:43:34
26,12/7/2018,1,161,138,0,0,16,12/07/2018 19:02:32,12/07/2018 19:02:32
26,12/13/2018,1,3374,1529,20,0,34,12/13/2018 00:06:57,12/13/2018 00:06:57
26,12/17/2018,1,108,78,0,0,4,12/17/2018 17:52:58,12/17/2018 17:52:58
26,12/18/2018,1,7,7051,0,11,12,12/18/2018 19:14:35,12/18/2018 19:14:35
26,12/19/2018,2,105,51,1,0,4,12/19/2018 01:03:16,12/19/2018 15:07:15
26,1/2/2019,2,137,1558,1,7,12,01/02/2019 06:11:48,01/02/2019 06:12:39
26,1/3/2019,1,68,61,0,0,7,01/03/2019 00:01:01,01/03/2019 00:01:01
26,1/7/2019,1,45,11,0,0,3,01/07/2019 21:00:06,01/07/2019 21:00:06
26,1/10/2019,2,686,915,0,0,53,01/10/2019 02:26:49,01/10/2019 17:50:17
26,1/11/2019,1,17,12,0,0,2,01/11/2019 17:18:27,01/11/2019 17:18:27
26,1/16/2019,1,4,5,0,0,3,01/16/2019 00:42:52,01/16/2019 00:42:52
26,1/23/2019,1,5,0,0,0,2,01/23/2019 18:21:59,01/23/2019 18:21:59
26,1/25/2019,2,745,52,6,1,11,01/25/2019 06:36:51,01/25/2019 17:57:34
26,1/28/2019,1,147,26,5,0,18,01/28/2019 23:44:02,01/28/2019 23:44:02
26,1/29/2019,3,189,36,1,0,27,01/29/2019 00:26:20,01/29/2019 18:26:52
26,1/30/2019,1,14,9,0,0,6,01/30/2019 21:43:25,01/30/2019 21:43:25
26,1/31/2019,2,91,65,1,0,24,01/31/2019 17:45:28,01/31/2019 22:12:44
26,2/1/2019,2,340,71,3,0,22,02/01/2019 01:12:57,02/01/2019 22:14:57
26,2/3/2019,1,1,1,0,0,1,02/03/2019 22:18:46,02/03/2019 22:18:46
26,2/5/2019,1,43,37,0,0,14,02/05/2019 18:06:05,02/05/2019 18:06:05
26,2/7/2019,1,1,4,0,0,1,02/07/2019 19:32:37,02/07/2019 19:32:37
26,2/8/2019,1,408,193,1,0,9,02/08/2019 23:21:22,02/08/2019 23:21:22
26,2/12/2019,2,177,84,0,0,19,02/12/2019 21:53:57,02/12/2019 23:36:52
26,2/14/2019,1,38,34,0,0,8,02/14/2019 00:50:46,02/14/2019 00:50:46
26,2/15/2019,1,515,165,6,0,16,02/15/2019 21:13:03,02/15/2019 21:13:03
26,2/16/2019,1,25,11,0,0,4,02/16/2019 00:05:33,02/16/2019 00:05:33
26,2/18/2019,1,41,45,0,0,11,02/18/2019 01:22:43,02/18/2019 01:22:43
26,2/19/2019,1,176,158,0,0,3,02/19/2019 20:36:21,02/19/2019 20:36:21
26,2/20/2019,1,9,8,0,0,2,02/20/2019 02:10:10,02/20/2019 02:10:10
26,2/24/2019,1,57,63,0,0,14,02/24/2019 00:05:30,02/24/2019 00:05:30
26,2/25/2019,1,699,283,0,0,11,02/25/2019 17:33:31,02/25/2019 17:33:31
26,2/26/2019,2,125,94,0,0,20,02/26/2019 18:13:41,02/26/2019 22:14:21
26,2/27/2019,1,25,3,2,0,3,02/27/2019 05:04:56,02/27/2019 05:04:56
26,3/4/2019,1,5,5,0,0,5,03/04/2019 23:45:20,03/04/2019 23:45:20
26,3/5/2019,2,460,199,4,1,9,03/05/2019 00:20:31,03/05/2019 21:19:35
26,3/6/2019,1,15,19,0,0,5,03/06/2019 21:10:38,03/06/2019 21:10:38
26,3/12/2019,3,757,691,0,0,77,03/12/2019 00:28:27,03/12/2019 00:49:47
26,3/13/2019,2,31,27,0,0,9,03/13/2019 14:25:27,03/13/2019 21:28:16
26,3/14/2019,1,48,81,0,0,6,03/14/2019 17:54:04,03/14/2019 17:54:04
26,3/23/2019,1,254,46,1,0,4,03/23/2019 00:17:23,03/23/2019 00:17:23
26,3/25/2019,2,2596,9128,3,33,111,03/25/2019 20:28:03,03/25/2019 21:05:27
26,4/1/2019,1,105,39,0,0,7,04/01/2019 23:49:51,04/01/2019 23:49:51
26,4/5/2019,1,9,2,0,0,2,04/05/2019 20:39:10,04/05/2019 20:39:10
26,4/12/2019,2,169,103,3,1,5,04/12/2019 17:17:52,04/12/2019 22:08:20
26,4/15/2019,1,459,106,5,1,1,04/15/2019 20:59:59,04/15/2019 20:59:59
26,4/17/2019,1,43,39,0,1,5,04/17/2019 00:04:53,04/17/2019 00:04:53
26,4/19/2019,1,42,23,0,0,2,04/19/2019 19:42:37,04/19/2019 19:42:37
26,4/20/2019,3,219,122,0,0,9,04/20/2019 06:11:38,04/20/2019 17:31:00
26,4/21/2019,1,151,175,0,1,6,04/21/2019 19:22:27,04/21/2019 19:22:27
26,4/24/2019,1,178,152,0,0,8,04/24/2019 17:37:30,04/24/2019 17:37:30
26,4/25/2019,1,232,231,0,0,16,04/25/2019 02:03:39,04/25/2019 02:03:39
27,5/15/2018,1,226,0,3,0,1,05/15/2018 02:22:39,05/15/2018 02:22:39
28,5/17/2018,1,11,10,0,0,10,05/17/2018 01:34:44,05/17/2018 01:34:44
29,5/19/2018,1,1,0,0,0,1,05/19/2018 17:21:00,05/19/2018 17:21:00
29,7/28/2018,1,118,0,1,0,2,07/28/2018 15:07:44,07/28/2018 15:07:44
15,5/22/2018,1,2658,1,8,0,1,05/22/2018 21:36:41,05/22/2018 21:36:41
15,6/18/2018,2,52,85,0,0,8,06/18/2018 16:00:01,06/18/2018 19:43:10
15,6/26/2018,1,9,7,0,0,1,06/26/2018 16:10:13,06/26/2018 16:10:13
15,7/3/2018,1,157,100,0,0,10,07/03/2018 14:56:34,07/03/2018 14:56:34
15,7/5/2018,2,915,775,5,0,87,07/05/2018 15:27:04,07/05/2018 23:41:57
15,7/13/2018,1,13,13,0,0,1,07/13/2018 16:32:56,07/13/2018 16:32:56
15,7/18/2018,1,853,1262,2,0,59,07/18/2018 20:59:13,07/18/2018 20:59:13
15,7/25/2018,1,4063,1109,27,0,272,07/25/2018 20:45:49,07/25/2018 20:45:49
15,9/4/2018,1,3935,113,27,0,38,09/04/2018 18:45:48,09/04/2018 18:45:48
15,9/6/2018,1,762,34,3,0,7,09/06/2018 00:05:18,09/06/2018 00:05:18
15,9/7/2018,2,704,121,1,0,21,09/07/2018 03:37:28,09/07/2018 15:51:50
15,9/10/2018,2,1999,49,2,0,13,09/10/2018 22:49:44,09/10/2018 23:05:47
15,9/11/2018,1,590,1,4,0,3,09/11/2018 19:34:02,09/11/2018 19:34:02
15,9/21/2018,2,1264,515,3,0,38,09/21/2018 20:56:11,09/21/2018 21:43:10
15,9/24/2018,1,11,3,0,0,3,09/24/2018 21:13:31,09/24/2018 21:13:31
15,9/25/2018,1,92,82,0,0,56,09/25/2018 03:19:56,09/25/2018 03:19:56
15,9/27/2018,1,7,4,0,0,1,09/27/2018 18:55:36,09/27/2018 18:55:36
15,10/3/2018,1,884,182,1,0,25,10/03/2018 05:19:04,10/03/2018 05:19:04
15,10/22/2018,1,723,471,1,0,2,10/22/2018 17:04:20,10/22/2018 17:04:20
15,10/31/2018,1,631,687,0,0,13,10/31/2018 01:56:50,10/31/2018 01:56:50
15,11/5/2018,1,371,31,5,0,3,11/05/2018 18:20:16,11/05/2018 18:20:16
15,11/7/2018,2,666,688,2,0,72,11/07/2018 01:11:41,11/07/2018 22:26:30
15,11/10/2018,1,1400,1420,4,3,123,11/10/2018 16:05:25,11/10/2018 16:05:25
15,11/16/2018,1,4081,4377,3,2,164,11/16/2018 21:27:13,11/16/2018 21:27:13
15,12/3/2018,1,238,840,0,1,15,12/03/2018 17:56:06,12/03/2018 17:56:06
15,12/4/2018,1,1665,1547,2,1,146,12/04/2018 21:08:39,12/04/2018 21:08:39
15,12/6/2018,2,2341,1410,3,0,97,12/06/2018 18:08:53,12/06/2018 20:34:48
15,12/13/2018,1,959,913,0,1,152,12/13/2018 06:14:14,12/13/2018 06:14:14
15,12/18/2018,1,317,228,1,0,42,12/18/2018 19:39:43,12/18/2018 19:39:43
15,12/19/2018,1,84,84,0,0,1,12/19/2018 17:27:25,12/19/2018 17:27:25
15,12/20/2018,2,812,1018,0,0,103,12/20/2018 19:48:35,12/20/2018 21:54:06
15,1/8/2019,1,21,1,2,0,1,01/08/2019 19:51:33,01/08/2019 19:51:33
15,1/22/2019,1,219,528,0,0,30,01/22/2019 21:27:05,01/22/2019 21:27:05
15,1/27/2019,1,217,103,0,0,8,01/27/2019 20:47:14,01/27/2019 20:47:14
15,1/29/2019,1,375,314,1,0,129,01/29/2019 18:55:50,01/29/2019 18:55:50
15,2/5/2019,1,335,215,0,0,58,02/05/2019 07:23:36,02/05/2019 07:23:36
15,2/7/2019,1,273,329,0,0,45,02/07/2019 17:25:30,02/07/2019 17:25:30
15,2/13/2019,1,278,232,0,0,14,02/13/2019 07:56:20,02/13/2019 07:56:20
15,2/19/2019,1,286,268,0,1,63,02/19/2019 05:17:32,02/19/2019 05:17:32
15,2/20/2019,2,225,156,1,0,26,02/20/2019 21:37:59,02/20/2019 23:14:40
15,3/5/2019,2,282,397,0,1,31,03/05/2019 02:14:20,03/05/2019 20:00:15
15,3/6/2019,1,379,368,1,0,5,03/06/2019 22:14:39,03/06/2019 22:14:39
15,3/7/2019,1,96,92,0,0,16,03/07/2019 19:10:19,03/07/2019 19:10:19
15,3/22/2019,1,268,221,0,0,7,03/22/2019 17:13:41,03/22/2019 17:13:41
15,3/25/2019,1,4,4,0,0,1,03/25/2019 20:31:22,03/25/2019 20:31:22
15,4/1/2019,1,379,254,0,0,3,04/01/2019 19:52:48,04/01/2019 19:52:48
15,4/4/2019,1,190,142,0,0,2,04/04/2019 16:49:58,04/04/2019 16:49:58
15,4/11/2019,1,442,437,0,0,5,04/11/2019 17:53:03,04/11/2019 17:53:03
15,4/12/2019,2,264,2,1,0,3,04/12/2019 16:36:10,04/12/2019 16:54:00
15,4/15/2019,1,212,174,1,1,0,04/15/2019 22:53:55,04/15/2019 22:53:55
15,4/18/2019,1,104,56,0,0,16,04/18/2019 23:33:59,04/18/2019 23:33:59
31,5/23/2018,1,49,11,0,0,2,05/23/2018 14:30:10,05/23/2018 14:30:10
32,5/23/2018,1,506,385,0,0,7,05/23/2018 16:20:17,05/23/2018 16:20:17
32,5/30/2018,1,5,16,0,0,2,05/30/2018 21:45:15,05/30/2018 21:45:15
32,5/31/2018,1,106,105,0,0,3,05/31/2018 19:09:53,05/31/2018 19:09:53
32,6/1/2018,1,27,4,0,0,2,06/01/2018 18:37:32,06/01/2018 18:37:32
33,5/23/2018,1,9,9,0,0,4,05/23/2018 18:44:22,05/23/2018 18:44:22
33,5/30/2018,2,14,18,0,0,6,05/30/2018 16:36:52,05/30/2018 17:17:48
34,5/24/2018,1,9,2,0,0,7,05/24/2018 16:39:51,05/24/2018 16:39:51
35,5/25/2018,1,1,1,0,0,1,05/25/2018 16:32:54,05/25/2018 16:32:54
35,5/29/2018,1,15,18,0,1,202,05/29/2018 23:50:42,05/29/2018 23:50:42
35,11/9/2018,1,1,1,0,0,1,11/09/2018 00:21:08,11/09/2018 00:21:08
36,6/4/2018,1,3,0,0,0,1,06/04/2018 19:54:21,06/04/2018 19:54:21
36,9/17/2018,1,3708,3399,2,0,21,09/17/2018 15:13:32,09/17/2018 15:13:32
36,11/16/2018,2,44,28,0,0,5,11/16/2018 19:28:11,11/16/2018 21:31:33
36,11/22/2018,1,52,8,0,0,1,11/22/2018 01:14:03,11/22/2018 01:14:03
36,11/27/2018,4,438,77,1,0,7,11/27/2018 20:52:12,11/27/2018 23:33:47
36,11/28/2018,1,128,0,1,0,0,11/28/2018 01:20:59,11/28/2018 01:20:59
36,11/30/2018,1,32,5,0,0,1,11/30/2018 21:51:36,11/30/2018 21:51:36
36,12/3/2018,1,4,4,0,0,3,12/03/2018 22:59:55,12/03/2018 22:59:55
36,12/12/2018,1,616,32,0,0,5,12/12/2018 20:33:09,12/12/2018 20:33:09
36,12/20/2018,2,717,395,2,0,6,12/20/2018 02:02:09,12/20/2018 20:52:52
36,1/22/2019,1,1021,938,1,0,3,01/22/2019 21:21:19,01/22/2019 21:21:19
