Commit Sha,File Sha,Lines,Path,Path1,Path2,Path3,Extension
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,1641410769eb23e5c52b852b990dbf1b4fc57cf7,8,GitStractor/GitStractor-Acquisition/appsettings.Development.json,GitStractor,GitStractor-Acquisition,appsettings.Development.json,.json
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,df5a95da71ed816032a422d66c0ed4a22cee7b58,21,GitStractor/GitStractor-Acquisition/appsettings.json,GitStractor,GitStractor-Acquisition,appsettings.json,.json
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,b2004904d51842fa5d721e94c156fa8cd6e9ef3a,2,GitStractor/GitStractor-Extract/Files.csv,GitStractor,GitStractor-Extract,Files.csv,.csv
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,852e7c02dd027f5ab802da7fc6763ec1540db521,40,GitStractor/GitStractor-Extract/GitStractor-Extract.csproj,GitStractor,GitStractor-Extract,GitStractor-Extract.csproj,.csproj
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,57d957e8c0d57e48aa5070b527697a264ca5addf,52,GitStractor/GitStractor-Extract/GitStractorExtract.cs,GitStractor,GitStractor-Extract,GitStractorExtract.cs,.cs
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,80caa6eb650d402e06d617d467180440d9d03530,9,GitStractor/GitStractor-Extract/Program.cs,GitStractor,GitStractor-Extract,Program.cs,.cs
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,d7469f287c2ba3a101640654b78727cbbb27e0a7,8,GitStractor/GitStractor-Extract/appsettings.Development.json,GitStractor,GitStractor-Extract,appsettings.Development.json,.json
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,f6055795db635fb6ffcc8711abca2c813542c2f0,21,GitStractor/GitStractor-Extract/appsettings.json,GitStractor,GitStractor-Extract,appsettings.json,.json
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,252e3e51f2c161b3390ce642467c941b967730ab,33,GitStractor/GitStractor.Tests/GitStractor.Tests.csproj,GitStractor,GitStractor.Tests,GitStractor.Tests.csproj,.csproj
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,3ffd03fe9723d50fecf7c63799efe46e1e4cefc7,2,GitStractor/GitStractor.Tests/Usings.cs,GitStractor,GitStractor.Tests,Usings.cs,.cs
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,efb11bc50f3c357f7d9eebc25fa3f20b812092d2,22,GitStractor/GitStractor.Workers/GitStractor.Workers.csproj,GitStractor,GitStractor.Workers,GitStractor.Workers.csproj,.csproj
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,d32b56c4c049786bffe733a672383e299edc0134,16,GitStractor/GitStractor.Workers/GitStractorAcquireOptions.cs,GitStractor,GitStractor.Workers,GitStractorAcquireOptions.cs,.cs
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,8c782e159900e76cf272c305264176be5d0de1e7,65,GitStractor/GitStractor.Workers/GitStractorAcquireWorker.cs,GitStractor,GitStractor.Workers,GitStractorAcquireWorker.cs,.cs
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,0556a7bf4458d7d1903847bffe3d1a974a200e93,20,GitStractor/GitStractor.Workers/GitStractorExtractOptions.cs,GitStractor,GitStractor.Workers,GitStractorExtractOptions.cs,.cs
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,5563cc3912dea1a8677ffbda411b42d6dbb2311b,74,GitStractor/GitStractor.Workers/GitStractorExtractWorker.cs,GitStractor,GitStractor.Workers,GitStractorExtractWorker.cs,.cs
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,030ed8b6af584d027c0442b89230046bf3a86359,154,GitStractor/GitStractor.Workers/GitStractorHost.cs,GitStractor,GitStractor.Workers,GitStractorHost.cs,.cs
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,894ab4a6e4a41cff26384e855450858094b653b8,6,GitStractor/GitStractor.Workers/GitStractorHostOptions.cs,GitStractor,GitStractor.Workers,GitStractorHostOptions.cs,.cs
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,86eca9769e8224380054503a7d9baed8317e9917,75,GitStractor/GitStractor.Workers/GitStractorProgram.cs,GitStractor,GitStractor.Workers,GitStractorProgram.cs,.cs
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,0c4e292bdd7ba88fe746096e82c0353dc5c1bfea,64,GitStractor/GitStractor.Workers/GitStractorWorkerBase.cs,GitStractor,GitStractor.Workers,GitStractorWorkerBase.cs,.cs
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,78ecd90fbd33e7d9f584a5b1110ee5400e71e827,9,GitStractor/GitStractor.Workers/ICanStopEarly.cs,GitStractor,GitStractor.Workers,ICanStopEarly.cs,.cs
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,8065e3b2ca39ef94faaec0ddf2603595cfec9b58,9,GitStractor/GitStractor/AuthorMap.cs,GitStractor,GitStractor,AuthorMap.cs,.cs
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,66376ff84c690d6388f0e3af697bcb927b879445,641,GitStractor/GitStractor/CircleLogoTrans.png,GitStractor,GitStractor,CircleLogoTrans.png,.png
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,bb2196787ef2beacffc774e3bbe0e462e1b85167,211,GitStractor/GitStractor/GitDataExtractor.cs,GitStractor,GitStractor,GitDataExtractor.cs,.cs
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,45a1e86d017fefe4cc0a483853d7d01bd9b52963,39,GitStractor/GitStractor/GitStractor.csproj,GitStractor,GitStractor,GitStractor.csproj,.csproj
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,8078600003e47b35dc08205b364a31b0e919ca65,169,GitStractor/GitStractor/GitTreeWalker.cs,GitStractor,GitStractor,GitTreeWalker.cs,.cs
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,188f4ebf4ffebaf24a000f77a410443a73facd4f,7,GitStractor/GitStractor/GlobalUsings.cs,GitStractor,GitStractor,GlobalUsings.cs,.cs
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,12a234ecae0a450bde758eefdfbd71648dc2e496,8,GitStractor/GitStractor/IProgressListener.cs,GitStractor,GitStractor,IProgressListener.cs,.cs
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,3a3930b198801d0a0fd22e616d1f61843b0d3046,1,GitStractor/GitStractor/favicon.ico,GitStractor,GitStractor,favicon.ico,.ico
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,6b27044a189f277445a037290c6997c43a75dcfb,37,GitStractor/GitstractorConsole/AnsiConsoleCommitLogger.cs,GitStractor,GitstractorConsole,AnsiConsoleCommitLogger.cs,.cs
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,f088624fd8a51530973bf87fcb3a7f5cb87655d0,57,GitStractor/GitstractorConsole/AnsiConsoleProgressLogger.cs,GitStractor,GitstractorConsole,AnsiConsoleProgressLogger.cs,.cs
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,4dc3d942f8b5540b3e8a7a95e09d1798a67e169e,21,GitStractor/GitstractorConsole/GitstractorConsole.csproj,GitStractor,GitstractorConsole,GitstractorConsole.csproj,.csproj
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,99293e47d8325a5e4e76c4a2b4d395e1b61d1e91,76,GitStractor/GitstractorConsole/Program.cs,GitStractor,GitstractorConsole,Program.cs,.cs
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,0c2a0084a9130cfeeb66f2e4a0444619f417d94e,190,PythonPrototype/Scripts/FileAnalyzer.py,PythonPrototype,Scripts,FileAnalyzer.py,.py
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,6cdc5b6ed3e7a43c6f6ebc2abeee5b562abd98d4,136,PythonPrototype/Scripts/GitAnalyzer.py,PythonPrototype,Scripts,GitAnalyzer.py,.py
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,b5758b2cf247299c3eda063edc31a8524729e730,109,PythonPrototype/Scripts/GitDataMerger.py,PythonPrototype,Scripts,GitDataMerger.py,.py
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,5fd874616e48ecc432c9d564c1bff661d851a681,29,GitStractor/GitStractor-Acquisition/Properties/launchSettings.json,GitStractor,GitStractor-Acquisition,Properties,.json
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,a36abb0dde7843aa902b0baaf0f5394aa993ec88,13,GitStractor/GitStractor-Extract/Properties/launchSettings.json,GitStractor,GitStractor-Extract,Properties,.json
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,2122b69d037b8a5e624c23aa69f7234e011dd5c1,11,GitStractor/GitStractor/Cloning/CloneException.cs,GitStractor,GitStractor,Cloning,.cs
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,91a8ef2bc076e4addf8dda493ed590f2c7b84dcf,112,GitStractor/GitStractor/Cloning/RepositoryCloner.cs,GitStractor,GitStractor,Cloning,.cs
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,6d55374991a6da5a5967ad6181d39d8475d3e4ff,65,GitStractor/GitStractor/GitObservers/AuthorDailyCommitObserver.cs,GitStractor,GitStractor,GitObservers,.cs
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,bb40ed328fd037c602c7ed2bdcf4a5afa9b291fa,74,GitStractor/GitStractor/GitObservers/AuthorMonthlyCommitObserver.cs,GitStractor,GitStractor,GitObservers,.cs
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,55f7f8d4d75a87ada0b8ee690e9245d973f173d6,74,GitStractor/GitStractor/GitObservers/AuthorQuarterlyCommitObserver.cs,GitStractor,GitStractor,GitObservers,.cs
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,1b3302d808f92ed399a8625cc72300f48acdbaa7,74,GitStractor/GitStractor/GitObservers/AuthorWeeklyCommitObserver.cs,GitStractor,GitStractor,GitObservers,.cs
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,428b4efa537b8b3f1e5232065bd8413fa19b7777,65,GitStractor/GitStractor/GitObservers/AuthorYearlyCommitObserver.cs,GitStractor,GitStractor,GitObservers,.cs
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,c3d78b75d7fd59f828fc2c4cecdded9a36b30f23,28,GitStractor/GitStractor/GitObservers/CommitWorkItemObserver.cs,GitStractor,GitStractor,GitObservers,.cs
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,82c901018cccd9b4ce4d2399fe4695d9d76ac561,51,GitStractor/GitStractor/GitObservers/DenormalizedFileCommitObserver.cs,GitStractor,GitStractor,GitObservers,.cs
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,4fc9b3ee274a806b34d341637ae7c6092415a4f1,44,GitStractor/GitStractor/GitObservers/FileObserver.cs,GitStractor,GitStractor,GitObservers,.cs
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,a6e5ca3e399ab205a46ca843c3cc1a109b86cd91,62,GitStractor/GitStractor/GitObservers/FileWriterObserverBase.cs,GitStractor,GitStractor,GitObservers,.cs
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,6bbaff6a6fbed148e2b64d3bdafda4c29922df6d,58,GitStractor/GitStractor/GitObservers/GitCommitObserver.cs,GitStractor,GitStractor,GitObservers,.cs
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,2995b1e4080fad63a4eb077ad63c31ec22ce8450,14,GitStractor/GitStractor/GitObservers/IGitObserver.cs,GitStractor,GitStractor,GitObservers,.cs
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,d26c8ea04425bfeb858c306a16477c1585a7091c,51,GitStractor/GitStractor/GitObservers/LoggingGitObserver.cs,GitStractor,GitStractor,GitObservers,.cs
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,55885a1175d1e809f52419eadec216634bf75d31,32,GitStractor/GitStractor/GitObservers/StreamingAuthorObserver.cs,GitStractor,GitStractor,GitObservers,.cs
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,5e9620821bf24897a647057128397e0aa01c3bd7,56,GitStractor/GitStractor/GitObservers/SummaryAuthorObserver.cs,GitStractor,GitStractor,GitObservers,.cs
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,cfbbd639cede65153f817fd104830cdf9ba3d449,25,GitStractor/GitStractor/Model/AuthorInfo.cs,GitStractor,GitStractor,Model,.cs
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,828eab6f3cd4341dac4cda564f27cd7fb955fd69,122,GitStractor/GitStractor/Model/CommitInfo.cs,GitStractor,GitStractor,Model,.cs
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,3c4bd6f8afb7ae70a2c356b9372f417974fcc4f0,18,GitStractor/GitStractor/Model/FileState.cs,GitStractor,GitStractor,Model,.cs
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,f344b1ad35f02196234dcae6a1b824b9efcec2c6,50,GitStractor/GitStractor/Model/RepositoryFileInfo.cs,GitStractor,GitStractor,Model,.cs
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,01b64adbbabc27c1872e1908bf439fd49b847fb3,22,GitStractor/GitStractor/Readers/CommitData.cs,GitStractor,GitStractor,Readers,.cs
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,58ee3663f7c2ca7e6d0000db2aa72f24307c31a7,23,GitStractor/GitStractor/Readers/CommitsCsvReader.cs,GitStractor,GitStractor,Readers,.cs
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,a58184fd924cd03887e9faf2ada529b1dc8b4a1e,16,GitStractor/GitStractor/Readers/FileCommitData.cs,GitStractor,GitStractor,Readers,.cs
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,0dc8355b2d52e7c1eaa410f04d7cc926d13b9553,29,GitStractor/GitStractor/Readers/FileCsvReader.cs,GitStractor,GitStractor,Readers,.cs
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,2113bbd75ebd7171f2dff65d492985e318477cd8,19,GitStractor/GitStractor/Readers/FileData.cs,GitStractor,GitStractor,Readers,.cs
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,91f210edb1b82382e98a2efaf11ed7da68690039,21,GitStractor/GitStractor/Utilities/CsvExtensions.cs,GitStractor,GitStractor,Utilities,.cs
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,eda2c2358e6d2deb085ceee37da163665a02299b,32,GitStractor/GitStractor/Utilities/FileUtilities.cs,GitStractor,GitStractor,Utilities,.cs
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,83619bb8b8d10127f1e3c7257c5ba7c3d46e0841,15,GitStractor/.idea/.idea.GitStractor/.idea/.gitignore,GitStractor,.idea,.idea.GitStractor,.gitignore
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,df87cf951fb4858ab7a76b68dd479c98b2df2404,4,GitStractor/.idea/.idea.GitStractor/.idea/encodings.xml,GitStractor,.idea,.idea.GitStractor,.xml
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,0972a6998a2df553718dcdd8db4927b88d2c0c2b,10,GitStractor/.idea/.idea.GitStractor/.idea/indexLayout.xml,GitStractor,.idea,.idea.GitStractor,.xml
52a8f2bce57b12decdf7157c920e4dd9ae99e70f,6c0b8635858dc7ad44b93df54b762707ce49eefc,6,GitStractor/.idea/.idea.GitStractor/.idea/vcs.xml,GitStractor,.idea,.idea.GitStractor,.xml
