Author,Year,Month,Num Commits,Lines Added,Lines Deleted,Files Added,Files Deleted,Files Modified,First Commit Date UTC,Last Commit Date UTC
1,2019,5,147,144133,128179,430,201,1305,05/04/2019 16:22:21,05/31/2019 17:55:38
1,2019,6,24,2677,1821,35,13,184,06/01/2019 03:10:30,06/27/2019 03:24:31
1,2022,1,1,7,7,0,0,5,01/02/2022 20:43:58,01/02/2022 20:43:58
